Player Link,Weight in kg,Height in cm,Birth Date,Experience,Player Name
https://www.basketball-reference.com/players/t/tilliki02.html,99,206,1998-03-05,1 year,Killian Tillie
https://www.basketball-reference.com/players/t/tillmxa01.html,111,203,1999-01-12,1 year,Xavier Tillman Sr.
https://www.basketball-reference.com/players/t/toppiob01.html,99,206,1998-03-04,1 year,Obi Toppin
https://www.basketball-reference.com/players/t/toupaax01.html,89,201,1992-07-23,3 years,Axel Toupane
https://www.basketball-reference.com/players/v/varejan01.html,123,208,1982-09-28,14 years,Anderson Varejão
https://www.basketball-reference.com/players/v/vassede01.html,90,196,2000-08-23,1 year,Devin Vassell
https://www.basketball-reference.com/players/w/whittgr01.html,95,203,1993-02-07,1 year,Greg Whittington
https://www.basketball-reference.com/players/w/willipa01.html,97,201,2001-08-26,1 year,Patrick Williams
https://www.basketball-reference.com/players/w/windldy01.html,88,198,1996-09-22,1 year,Dylan Windler
https://www.basketball-reference.com/players/w/winstca01.html,83,185,1998-02-28,1 year,Cassius Winston
https://www.basketball-reference.com/players/w/wisemja01.html,108,213,2001-03-31,1 year,James Wiseman
https://www.basketball-reference.com/players/w/woodaro01.html,106,198,1999-09-22,1 year,Robert Woodard II
https://www.basketball-reference.com/players/a/aldamsa01.html,101,211,2001-01-10,Rookie,Santi Aldama
https://www.basketball-reference.com/players/a/alvarjo01.html,81,183,1998-04-12,Rookie,Jose Alvarado
https://www.basketball-reference.com/players/a/ayayijo01.html,81,196,2000-03-05,Rookie,Joel Ayayi
https://www.basketball-reference.com/players/b/bantoda01.html,92,206,1999-11-07,Rookie,Dalano Banton
https://www.basketball-reference.com/players/b/barbeca01.html,86,188,1994-07-25,Rookie,Cat Barber
https://www.basketball-reference.com/players/b/barnesc01.html,102,206,2001-08-01,Rookie,Scottie Barnes
https://www.basketball-reference.com/players/b/basspa01.html,90,203,1995-08-29,Rookie,Paris Bass
https://www.basketball-reference.com/players/b/bassech01.html,106,211,2000-10-28,Rookie,Charles Bassey
https://www.basketball-reference.com/players/b/bolmale01.html,90,198,2000-09-11,Rookie,Leandro Bolmaro
https://www.basketball-reference.com/players/b/bostobr01.html,83,201,2001-11-28,Rookie,Brandon Boston Jr.
https://www.basketball-reference.com/players/b/bouknja01.html,86,196,2000-09-18,Rookie,James Bouknight
https://www.basketball-reference.com/players/b/brownch05.html,97,196,1998-12-04,Rookie,Chaundee Brown Jr.
https://www.basketball-reference.com/players/b/browngr01.html,92,206,2001-09-01,Rookie,Greg Brown III
https://www.basketball-reference.com/players/b/buchash01.html,86,190,1997-01-30,Rookie,Shaq Buchanan
https://www.basketball-reference.com/players/b/butleja02.html,88,190,2000-08-25,Rookie,Jared Butler
https://www.basketball-reference.com/players/c/caverah01.html,79,188,1996-09-12,Rookie,Ahmad Caver
https://www.basketball-reference.com/players/c/champju01.html,90,198,2001-06-29,Rookie,Justin Champagnie
https://www.basketball-reference.com/players/c/chrisjo01.html,97,196,2001-12-08,Rookie,Josh Christopher
https://www.basketball-reference.com/players/c/coopesh01.html,81,185,2001-06-11,Rookie,Sharife Cooper
https://www.basketball-reference.com/players/c/cornepe01.html,99,211,1995-07-26,Rookie,Petr Cornelie
https://www.basketball-reference.com/players/c/cumbeja01.html,92,196,1997-09-22,Rookie,Jarron Cumberland
https://www.basketball-reference.com/players/c/cunnica01.html,99,198,2001-09-25,Rookie,Cade Cunningham
https://www.basketball-reference.com/players/d/delauja01.html,107,208,1998-04-07,Rookie,Javin DeLaurier
https://www.basketball-reference.com/players/d/dosunay01.html,90,196,2000-01-17,Rookie,Ayo Dosunmu
https://www.basketball-reference.com/players/d/dowtije01.html,83,190,1997-05-10,Rookie,Jeff Dowtin
https://www.basketball-reference.com/players/d/duartch01.html,86,198,1997-06-13,Rookie,Chris Duarte
https://www.basketball-reference.com/players/d/dukeda01.html,92,196,1999-10-13,Rookie,David Duke Jr.
https://www.basketball-reference.com/players/e/echenja01.html,117,211,1997-04-27,Rookie,Jaime Echenique
https://www.basketball-reference.com/players/e/edwarke02.html,97,203,2000-08-09,Rookie,Kessler Edwards
https://www.basketball-reference.com/players/e/edwarro01.html,92,196,1997-01-20,Rookie,Rob Edwards
https://www.basketball-reference.com/players/f/fordal03.html,99,203,1997-12-22,Rookie,Aleem Ford
https://www.basketball-reference.com/players/g/garrema01.html,92,196,1998-11-09,Rookie,Marcus Garrett
https://www.basketball-reference.com/players/g/garubus01.html,99,203,2002-03-09,Rookie,Usman Garuba
https://www.basketball-reference.com/players/g/garzalu01.html,106,211,1998-12-27,Rookie,Luka Garza
https://www.basketball-reference.com/players/g/giddejo01.html,95,203,2002-10-10,Rookie,Josh Giddey
https://www.basketball-reference.com/players/g/goodwjo01.html,90,190,1998-10-23,Rookie,Jordan Goodwin
https://www.basketball-reference.com/players/g/graveha01.html,85,188,1996-07-16,Rookie,Hassani Gravett
https://www.basketball-reference.com/players/g/greenja05.html,80,193,2002-02-09,Rookie,Jalen Green
https://www.basketball-reference.com/players/g/grimequ01.html,92,196,2000-05-08,Rookie,Quentin Grimes
https://www.basketball-reference.com/players/h/hallty01.html,94,196,1997-03-25,Rookie,Tyler Hall
https://www.basketball-reference.com/players/h/hausesa01.html,97,203,1997-12-08,Rookie,Sam Hauser
https://www.basketball-reference.com/players/h/henryaa01.html,95,198,1999-08-30,Rookie,Aaron Henry
https://www.basketball-reference.com/players/h/hillma01.html,99,198,1995-10-26,Rookie,Malcolm Hill
https://www.basketball-reference.com/players/h/huffja01.html,108,216,1998-08-25,Rookie,Jay Huff
https://www.basketball-reference.com/players/h/huntfe01.html,88,203,1999-07-05,Rookie,Feron Hunt
https://www.basketball-reference.com/players/h/hylanbo01.html,78,190,2000-09-14,Rookie,Bones Hyland
https://www.basketball-reference.com/players/j/jacksis01.html,93,208,2002-01-10,Rookie,Isaiah Jackson
https://www.basketball-reference.com/players/j/jarrede01.html,83,196,1998-01-23,Rookie,DeJon Jarreau
https://www.basketball-reference.com/players/j/johnsda08.html,95,196,2001-02-26,Rookie,David Johnson
https://www.basketball-reference.com/players/j/johnsja05.html,99,206,2001-12-18,Rookie,Jalen Johnson
https://www.basketball-reference.com/players/j/johnske07.html,84,196,2002-03-10,Rookie,Keon Johnson
https://www.basketball-reference.com/players/j/jonesca03.html,83,185,1997-12-23,Rookie,Carlik Jones
https://www.basketball-reference.com/players/j/joneshe01.html,95,203,1998-10-06,Rookie,Herbert Jones
https://www.basketball-reference.com/players/j/joneska01.html,98,211,2001-01-19,Rookie,Kai Jones
https://www.basketball-reference.com/players/k/kalaige01.html,87,203,1999-01-02,Rookie,Georgios Kalaitzakis
https://www.basketball-reference.com/players/k/keybr01.html,104,203,1997-02-14,Rookie,Braxton Key
https://www.basketball-reference.com/players/k/kispeco01.html,99,201,1999-03-03,Rookie,Corey Kispert
https://www.basketball-reference.com/players/k/krejcvi01.html,88,203,2000-06-19,Rookie,Vit Krejci
https://www.basketball-reference.com/players/k/kulboar01.html,89,206,1998-01-04,Rookie,Arnoldas Kulboka
https://www.basketball-reference.com/players/k/kuminjo01.html,95,203,2002-10-06,Rookie,Jonathan Kuminga
https://www.basketball-reference.com/players/l/landajo01.html,116,211,1995-10-25,Rookie,Jock Landale
https://www.basketball-reference.com/players/l/lewissc01.html,85,196,2000-03-12,Rookie,Scottie Lewis
https://www.basketball-reference.com/players/l/liveris01.html,104,201,1998-07-28,Rookie,Isaiah Livers
https://www.basketball-reference.com/players/l/lundbga01.html,92,193,1994-12-04,Rookie,Gabriel Lundberg
https://www.basketball-reference.com/players/m/mamuksa01.html,108,211,1999-05-23,Rookie,Sandro Mamukelashvili
https://www.basketball-reference.com/players/m/manntr01.html,80,190,2001-02-03,Rookie,Tre Mann
https://www.basketball-reference.com/players/m/mcbrimi01.html,90,188,2000-09-08,Rookie,Miles McBride
https://www.basketball-reference.com/players/m/mccluma01.html,83,188,1999-01-06,Rookie,Mac McClung
https://www.basketball-reference.com/players/m/mcgrica01.html,104,201,1997-09-30,Rookie,Cameron McGriff
https://www.basketball-reference.com/players/m/mclauja01.html,86,193,1998-01-29,Rookie,JaQuori McLaughlin
https://www.basketball-reference.com/players/m/mitchda01.html,92,188,1998-09-05,Rookie,Davion Mitchell
https://www.basketball-reference.com/players/m/mobleev01.html,97,213,2001-06-18,Rookie,Evan Mobley
https://www.basketball-reference.com/players/m/moodymo01.html,92,198,2002-05-31,Rookie,Moses Moody
https://www.basketball-reference.com/players/m/moonxa01.html,74,188,1995-01-02,Rookie,Xavier Moon
https://www.basketball-reference.com/players/m/murkead01.html,90,196,1998-01-29,Rookie,Ade Murkey
https://www.basketball-reference.com/players/m/murphtr02.html,93,206,2000-06-18,Rookie,Trey Murphy III
https://www.basketball-reference.com/players/n/nembhrj01.html,90,196,1999-03-22,Rookie,RJ Nembhard Jr.
https://www.basketball-reference.com/players/n/nixda01.html,101,196,2002-02-13,Rookie,Daishen Nix
https://www.basketball-reference.com/players/o/omorueu01.html,110,201,1997-02-14,Rookie,Eugene Omoruyi
https://www.basketball-reference.com/players/p/paigeja01.html,92,190,1994-07-30,Rookie,Jaysean Paige
https://www.basketball-reference.com/players/p/palmetr01.html,90,198,1994-11-13,Rookie,Trayvon Palmer
https://www.basketball-reference.com/players/p/pangoke01.html,81,188,1993-01-26,Rookie,Kevin Pangos
https://www.basketball-reference.com/players/p/pickeja01.html,93,206,1997-12-24,Rookie,Jamorko Pickett
https://www.basketball-reference.com/players/p/ponsyv01.html,97,198,1999-05-07,Rookie,Yves Pons
https://www.basketball-reference.com/players/p/pottemi01.html,112,208,1998-04-06,Rookie,Micah Potter
https://www.basketball-reference.com/players/p/powelmy01.html,88,188,1997-07-07,Rookie,Myles Powell
https://www.basketball-reference.com/players/p/primojo01.html,86,198,2002-12-24,Rookie,Joshua Primo
https://www.basketball-reference.com/players/q/queentr01.html,86,198,1997-02-25,Rookie,Trevelin Queen
https://www.basketball-reference.com/players/q/quetane01.html,111,213,1999-07-13,Rookie,Neemias Queta
https://www.basketball-reference.com/players/r/reaveau01.html,93,196,1998-05-29,Rookie,Austin Reaves
https://www.basketball-reference.com/players/r/robinje02.html,104,206,2000-11-03,Rookie,Jeremiah Robinson-Earl
https://www.basketball-reference.com/players/r/ryanma01.html,97,201,1997-04-17,Rookie,Matt Ryan
https://www.basketball-reference.com/players/s/sarrol01.html,107,213,1999-02-20,Rookie,Olivier Sarr
https://www.basketball-reference.com/players/s/schakjo01.html,90,198,1998-06-13,Rookie,Jordan Schakel
https://www.basketball-reference.com/players/s/scotttr01.html,102,203,1996-11-25,Rookie,Tre Scott
https://www.basketball-reference.com/players/s/sengual01.html,106,206,2002-07-25,Rookie,Alperen Şengün
https://www.basketball-reference.com/players/s/sharpda01.html,120,211,2001-11-06,Rookie,Day'Ron Sharpe
https://www.basketball-reference.com/players/s/simonma01.html,97,211,1999-10-15,Rookie,Marko Simonovic
https://www.basketball-reference.com/players/s/simpsza01.html,86,183,1997-02-11,Rookie,Zavier Simpson
https://www.basketball-reference.com/players/s/simsje01.html,111,208,1998-10-20,Rookie,Jericho Sims
https://www.basketball-reference.com/players/s/smartja01.html,92,193,1999-06-03,Rookie,Javonte Smart
https://www.basketball-reference.com/players/s/sneedxa01.html,97,196,1997-12-21,Rookie,Xavier Sneed
https://www.basketball-reference.com/players/s/sprinja01.html,92,193,2002-09-25,Rookie,Jaden Springer
https://www.basketball-reference.com/players/s/suggsja01.html,92,193,2001-06-03,Rookie,Jalen Suggs
https://www.basketball-reference.com/players/s/swordcr01.html,88,190,1994-01-16,Rookie,Craig Sword
https://www.basketball-reference.com/players/s/sykeske01.html,81,183,1993-12-30,Rookie,Keifer Sykes
https://www.basketball-reference.com/players/t/taylote01.html,104,196,1999-09-23,Rookie,Terry Taylor
https://www.basketball-reference.com/players/t/teskejo01.html,120,216,1997-05-04,Rookie,Jon Teske
https://www.basketball-reference.com/players/t/thomaca02.html,95,193,2001-10-13,Rookie,Cam Thomas
https://www.basketball-reference.com/players/t/thorjt01.html,92,208,2002-08-26,Rookie,JT Thor
https://www.basketball-reference.com/players/t/toddis01.html,99,208,2001-10-17,Rookie,Isaiah Todd
https://www.basketball-reference.com/players/w/wagnefr01.html,102,206,2001-08-27,Rookie,Franz Wagner
https://www.basketball-reference.com/players/w/wainris01.html,113,198,1994-09-12,Rookie,Ish Wainright
https://www.basketball-reference.com/players/w/walkemj01.html,96,196,1998-03-28,Rookie,M.J. Walker
https://www.basketball-reference.com/players/w/washidu02.html,95,190,2000-03-24,Rookie,Duane Washington Jr.
https://www.basketball-reference.com/players/w/waterli01.html,97,198,1997-07-28,Rookie,Lindy Waters III
https://www.basketball-reference.com/players/w/watfotr01.html,108,206,2000-11-09,Rookie,Trendon Watford
https://www.basketball-reference.com/players/w/wieskjo01.html,96,198,1999-08-23,Rookie,Joe Wieskamp
https://www.basketball-reference.com/players/w/wiggiaa01.html,90,198,1999-01-02,Rookie,Aaron Wiggins
https://www.basketball-reference.com/players/w/wiggili01.html,85,188,1998-03-28,Rookie,Lindell Wigginton
https://www.basketball-reference.com/players/w/willibr03.html,86,188,1999-11-22,Rookie,Brandon Williams
https://www.basketball-reference.com/players/w/willizi02.html,97,203,2001-09-12,Rookie,Ziaire Williams
https://www.basketball-reference.com/players/w/wrighmc01.html,88,183,1998-10-25,Rookie,McKinley Wright IV
https://www.basketball-reference.com/players/w/wrighmo01.html,105,206,1998-12-23,Rookie,Moses Wright
https://www.basketball-reference.com/players/y/yorkga01.html,83,190,1993-08-02,Rookie,Gabe York
https://www.basketball-reference.com/players/y/yurtsom01.html,119,213,1998-06-19,Rookie,Omer Yurtseven
