draft_year,Pk,Tm,Player,College,Yrs,G,MP,PTS,Conference,Big Six Conference,age,ast,ast_per_g,blk,college_id,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,mp,mp_per_g,name,orb,pf,pts,pts_per_g,season,stl,tov,trb,trb_per_g
2019,50,IND,Jarrell Brantley,College of Charleston,2.0,37.0,234.0,88.0,,0,21.0,40.0,1.7,18.0,CHARLESTON,153.0,30.0,.385,78.0,.500,306.0,78.0,.821,95.0,24.0,775.0,32.3,Jarrell Brantley,43.0,72.0,414.0,17.3,2017-18,25.0,60.0,170.0,7.1
2019,50,IND,Jarrell Brantley,College of Charleston,2.0,37.0,234.0,88.0,,0,22.0,80.0,2.4,29.0,CHARLESTON,237.0,38.0,.328,116.0,.517,458.0,128.0,.785,163.0,33.0,1121.0,34.0,Jarrell Brantley,57.0,89.0,640.0,19.4,2018-19,46.0,85.0,277.0,8.4
2019,51,BOS,Tremont Waters,LSU,3.0,40.0,407.0,149.0,,0,20.0,198.0,6.0,3.0,LSU,168.0,72.0,.351,205.0,.417,403.0,117.0,.801,146.0,33.0,1089.0,33.0,Tremont Waters,10.0,74.0,525.0,15.9,2017-18,67.0,96.0,111.0,3.4
2019,51,BOS,Tremont Waters,LSU,3.0,40.0,407.0,149.0,,0,21.0,192.0,5.8,4.0,LSU,172.0,56.0,.327,171.0,.430,400.0,104.0,.813,128.0,33.0,1070.0,32.4,Tremont Waters,10.0,64.0,504.0,15.3,2018-19,96.0,114.0,92.0,2.8
2019,52,CHO,Jalen McDaniels,San Diego State,3.0,118.0,2092.0,775.0,,0,20.0,29.0,0.9,19.0,SANDIEGOST,126.0,4.0,.211,19.0,.586,215.0,89.0,.788,113.0,33.0,815.0,24.7,Jalen McDaniels,74.0,77.0,345.0,10.5,2017-18,27.0,36.0,248.0,7.5
2019,52,CHO,Jalen McDaniels,San Diego State,3.0,118.0,2092.0,775.0,,0,21.0,72.0,2.1,16.0,SANDIEGOST,212.0,24.0,.320,75.0,.466,455.0,93.0,.732,127.0,34.0,1055.0,31.0,Jalen McDaniels,67.0,100.0,541.0,15.9,2018-19,38.0,82.0,281.0,8.3
2019,53,UTA,Justin Wright-Foreman,Hofstra,1.0,4.0,45.0,19.0,,0,18.0,4.0,0.1,3.0,HOFSTRA,17.0,4.0,.235,17.0,.447,38.0,6.0,.545,11.0,27.0,110.0,4.1,Justin Wright-Foreman,1.0,13.0,44.0,1.6,2015-16,4.0,7.0,9.0,0.3
2019,53,UTA,Justin Wright-Foreman,Hofstra,1.0,4.0,45.0,19.0,,0,19.0,52.0,1.6,2.0,HOFSTRA,208.0,67.0,.372,180.0,.493,422.0,97.0,.764,127.0,32.0,905.0,28.3,Justin Wright-Foreman,21.0,59.0,580.0,18.1,2016-17,24.0,45.0,114.0,3.6
2019,53,UTA,Justin Wright-Foreman,Hofstra,1.0,4.0,45.0,19.0,,0,20.0,100.0,3.2,7.0,HOFSTRA,264.0,96.0,.366,262.0,.449,588.0,131.0,.799,164.0,31.0,1171.0,37.8,Justin Wright-Foreman,10.0,62.0,755.0,24.4,2017-18,25.0,69.0,103.0,3.3
2019,53,UTA,Justin Wright-Foreman,Hofstra,1.0,4.0,45.0,19.0,,0,21.0,102.0,2.9,7.0,HOFSTRA,330.0,110.0,.425,259.0,.511,646.0,178.0,.864,206.0,35.0,1321.0,37.7,Justin Wright-Foreman,12.0,67.0,948.0,27.1,2018-19,30.0,91.0,141.0,4.0
2019,54,PHI,Marial Shayok,Iowa State,1.0,4.0,28.0,11.0,Big 12,1,19.0,35.0,1.0,10.0,VIRGINIA,47.0,19.0,.380,50.0,.405,116.0,17.0,.630,27.0,34.0,496.0,14.6,Marial Shayok,8.0,44.0,130.0,3.8,2014-15,19.0,21.0,61.0,1.8
2019,54,PHI,Marial Shayok,Iowa State,1.0,4.0,28.0,11.0,Big 12,1,20.0,39.0,1.1,5.0,VIRGINIA,58.0,17.0,.436,39.0,.492,118.0,17.0,.548,31.0,35.0,526.0,15.0,Marial Shayok,8.0,52.0,150.0,4.3,2015-16,11.0,28.0,66.0,1.9
2019,54,PHI,Marial Shayok,Iowa State,1.0,4.0,28.0,11.0,Big 12,1,21.0,33.0,1.0,10.0,VIRGINIA,121.0,19.0,.328,58.0,.445,272.0,43.0,.796,54.0,34.0,702.0,20.6,Marial Shayok,12.0,46.0,304.0,8.9,2016-17,30.0,36.0,82.0,2.4
2019,54,PHI,Marial Shayok,Iowa State,1.0,4.0,28.0,11.0,Big 12,1,23.0,67.0,2.0,8.0,IOWAST,229.0,71.0,.386,184.0,.496,462.0,108.0,.878,123.0,34.0,1118.0,32.9,Marial Shayok,47.0,70.0,637.0,18.7,2018-19,32.0,91.0,167.0,4.9
2019,55,NYK,Kyle Guy,Virginia,3.0,53.0,431.0,165.0,ACC,1,19.0,45.0,1.3,1.0,VIRGINIA,90.0,51.0,.495,103.0,.439,205.0,25.0,.714,35.0,34.0,634.0,18.6,Kyle Guy,5.0,37.0,256.0,7.5,2016-17,13.0,21.0,57.0,1.7
2019,55,NYK,Kyle Guy,Virginia,3.0,53.0,431.0,165.0,ACC,1,20.0,50.0,1.5,1.0,VIRGINIA,178.0,83.0,.392,212.0,.415,429.0,42.0,.824,51.0,34.0,1102.0,32.4,Kyle Guy,13.0,41.0,481.0,14.1,2017-18,35.0,42.0,89.0,2.6
2019,55,NYK,Kyle Guy,Virginia,3.0,53.0,431.0,165.0,ACC,1,21.0,78.0,2.1,2.0,VIRGINIA,198.0,120.0,.426,282.0,.449,441.0,70.0,.833,84.0,38.0,1345.0,35.4,Kyle Guy,27.0,39.0,586.0,15.4,2018-19,26.0,53.0,171.0,4.5
2019,56,LAC,Jaylen Hands,UCLA,,,,,PAC-12,1,18.0,81.0,2.6,5.0,UCLA,102.0,43.0,.374,115.0,.405,252.0,59.0,.738,80.0,31.0,781.0,25.2,Jaylen Hands,18.0,49.0,306.0,9.9,2017-18,30.0,57.0,123.0,4.0
2019,56,LAC,Jaylen Hands,UCLA,,,,,PAC-12,1,19.0,201.0,6.1,5.0,UCLA,158.0,66.0,.373,177.0,.413,383.0,85.0,.780,109.0,33.0,1029.0,31.2,Jaylen Hands,12.0,40.0,467.0,14.2,2018-19,44.0,105.0,121.0,3.7
2019,57,NOP,Jordan Bone,Tennessee,2.0,24.0,249.0,68.0,SEC,1,19.0,66.0,2.9,0.0,TENNESSEE,61.0,14.0,.304,46.0,.372,164.0,30.0,.769,39.0,23.0,450.0,19.6,Jordan Bone,6.0,29.0,166.0,7.2,2016-17,12.0,32.0,39.0,1.7
2019,57,NOP,Jordan Bone,Tennessee,2.0,24.0,249.0,68.0,SEC,1,20.0,124.0,3.5,2.0,TENNESSEE,92.0,27.0,.380,71.0,.391,235.0,46.0,.821,56.0,35.0,810.0,23.1,Jordan Bone,8.0,40.0,257.0,7.3,2017-18,26.0,44.0,72.0,2.1
2019,57,NOP,Jordan Bone,Tennessee,2.0,24.0,249.0,68.0,SEC,1,21.0,215.0,5.8,4.0,TENNESSEE,186.0,50.0,.355,141.0,.465,400.0,76.0,.835,91.0,37.0,1219.0,32.9,Jordan Bone,19.0,49.0,498.0,13.5,2018-19,26.0,74.0,118.0,3.2
2019,58,GSW,Miye Oni,Yale,3.0,80.0,672.0,145.0,,0,19.0,79.0,2.7,32.0,YALE,127.0,61.0,.396,154.0,.441,288.0,58.0,.784,74.0,29.0,906.0,31.2,Miye Oni,26.0,85.0,373.0,12.9,2016-17,21.0,66.0,184.0,6.3
2019,58,GSW,Miye Oni,Yale,3.0,80.0,672.0,145.0,,0,20.0,105.0,3.6,22.0,YALE,156.0,57.0,.310,184.0,.405,385.0,69.0,.750,92.0,29.0,952.0,32.8,Miye Oni,26.0,82.0,438.0,15.1,2017-18,27.0,81.0,173.0,6.0
2019,58,GSW,Miye Oni,Yale,3.0,80.0,672.0,145.0,,0,21.0,103.0,3.6,37.0,YALE,167.0,56.0,.371,151.0,.441,379.0,107.0,.793,135.0,29.0,898.0,31.0,Miye Oni,19.0,78.0,497.0,17.1,2018-19,26.0,75.0,182.0,6.3
2019,59,TOR,Dewan Hernandez,Miami (FL),1.0,6.0,28.0,14.0,ACC,1,20.0,6.0,0.2,25.0,MIAMIFL,77.0,0.0,.000,2.0,.531,145.0,33.0,.647,51.0,32.0,557.0,17.4,Dewan Hernandez,45.0,61.0,187.0,5.8,2016-17,13.0,30.0,99.0,3.1
2019,59,TOR,Dewan Hernandez,Miami (FL),1.0,6.0,28.0,14.0,ACC,1,21.0,14.0,0.4,31.0,MIAMIFL,147.0,0.0,.000,3.0,.576,255.0,71.0,.689,103.0,32.0,825.0,25.8,Dewan Hernandez,65.0,60.0,365.0,11.4,2017-18,16.0,44.0,213.0,6.7
2020,1,MIN,Anthony Edwards,Georgia,2.0,144.0,4780.0,2925.0,SEC,1,18.0,91.0,2.8,18.0,GEORGIA,203.0,72.0,.294,245.0,.402,505.0,132.0,.772,171.0,32.0,1057.0,33.0,Anthony Edwards,24.0,70.0,610.0,19.1,2019-20,43.0,87.0,167.0,5.2
2020,2,GSW,James Wiseman,Memphis,1.0,39.0,836.0,448.0,,0,18.0,1.0,0.3,9.0,MEMPHIS,20.0,0.0,.000,1.0,.769,26.0,19.0,.704,27.0,3.0,69.0,23.0,James Wiseman,13.0,5.0,59.0,19.7,2019-20,1.0,3.0,32.0,10.7
2020,4,CHI,Patrick Williams,Florida State,2.0,88.0,2405.0,808.0,ACC,1,18.0,29.0,1.0,30.0,FLORIDAST,95.0,16.0,.320,50.0,.459,207.0,62.0,.838,74.0,29.0,653.0,22.5,Patrick Williams,38.0,47.0,268.0,9.2,2019-20,29.0,50.0,116.0,4.0
2020,5,CLE,Isaac Okoro,Auburn,2.0,134.0,4154.0,1234.0,SEC,1,19.0,57.0,2.0,25.0,AUBURN,125.0,20.0,.286,70.0,.514,243.0,90.0,.672,134.0,28.0,881.0,31.5,Isaac Okoro,53.0,76.0,360.0,12.9,2019-20,26.0,55.0,124.0,4.4
2020,6,ATL,Onyeka Okongwu,USC,2.0,98.0,1593.0,620.0,,0,19.0,30.0,1.1,76.0,USC,175.0,1.0,.250,4.0,.616,284.0,103.0,.720,143.0,28.0,858.0,30.6,Onyeka Okongwu,92.0,75.0,454.0,16.2,2019-20,34.0,56.0,242.0,8.6
2020,8,NYK,Obi Toppin,Dayton,2.0,134.0,1913.0,901.0,,0,20.0,61.0,1.8,28.0,DAYTON,201.0,11.0,.524,21.0,.666,302.0,62.0,.713,87.0,33.0,873.0,26.5,Obi Toppin,50.0,70.0,475.0,14.4,2018-19,21.0,63.0,186.0,5.6
2020,8,NYK,Obi Toppin,Dayton,2.0,134.0,1913.0,901.0,,0,21.0,67.0,2.2,38.0,DAYTON,245.0,32.0,.390,82.0,.633,387.0,99.0,.702,141.0,31.0,981.0,31.6,Obi Toppin,37.0,51.0,621.0,20.0,2019-20,30.0,68.0,234.0,7.5
2020,10,PHO,Jalen Smith,Maryland,2.0,78.0,1081.0,523.0,Big Ten,1,18.0,29.0,0.9,40.0,MARYLAND,145.0,19.0,.268,71.0,.492,295.0,77.0,.658,117.0,33.0,880.0,26.7,Jalen Smith,90.0,65.0,386.0,11.7,2018-19,14.0,41.0,225.0,6.8
2020,10,PHO,Jalen Smith,Maryland,2.0,78.0,1081.0,523.0,Big Ten,1,19.0,25.0,0.8,73.0,MARYLAND,168.0,32.0,.368,87.0,.538,312.0,111.0,.750,148.0,31.0,970.0,31.3,Jalen Smith,99.0,73.0,479.0,15.5,2019-20,22.0,53.0,326.0,10.5
2020,11,SAS,Devin Vassell,Florida State,2.0,133.0,2993.0,1213.0,ACC,1,18.0,21.0,0.6,10.0,FLORIDAST,52.0,26.0,.419,62.0,.437,119.0,19.0,.679,28.0,33.0,353.0,10.7,Devin Vassell,13.0,30.0,149.0,4.5,2018-19,18.0,12.0,51.0,1.5
2020,11,SAS,Devin Vassell,Florida State,2.0,133.0,2993.0,1213.0,ACC,1,19.0,49.0,1.6,29.0,FLORIDAST,144.0,44.0,.415,106.0,.490,294.0,48.0,.738,65.0,30.0,863.0,28.8,Devin Vassell,38.0,58.0,380.0,12.7,2019-20,42.0,23.0,152.0,5.1
2020,12,SAC,Tyrese Haliburton,Iowa State,2.0,135.0,4441.0,1934.0,Big 12,1,18.0,125.0,3.6,30.0,IOWAST,86.0,49.0,.434,113.0,.515,167.0,18.0,.692,26.0,35.0,1163.0,33.2,Tyrese Haliburton,26.0,47.0,239.0,6.8,2018-19,54.0,28.0,120.0,3.4
2020,12,SAC,Tyrese Haliburton,Iowa State,2.0,135.0,4441.0,1934.0,Big 12,1,19.0,142.0,6.5,15.0,IOWAST,123.0,52.0,.419,124.0,.504,244.0,37.0,.822,45.0,22.0,807.0,36.7,Tyrese Haliburton,32.0,28.0,335.0,15.2,2019-20,54.0,61.0,129.0,5.9
2020,13,NOP,Kira Lewis Jr.,Alabama,2.0,78.0,1245.0,484.0,SEC,1,17.0,98.0,2.9,10.0,ALABAMA,157.0,54.0,.358,151.0,.433,363.0,90.0,.783,115.0,34.0,1075.0,31.6,Kira Lewis Jr.,13.0,61.0,458.0,13.5,2018-19,28.0,74.0,87.0,2.6
2020,13,NOP,Kira Lewis Jr.,Alabama,2.0,78.0,1245.0,484.0,SEC,1,18.0,162.0,5.2,18.0,ALABAMA,206.0,56.0,.366,153.0,.459,449.0,105.0,.802,131.0,31.0,1167.0,37.6,Kira Lewis Jr.,26.0,81.0,573.0,18.5,2019-20,56.0,110.0,148.0,4.8
2020,14,BOS,Aaron Nesmith,Vanderbilt,2.0,98.0,1243.0,414.0,SEC,1,19.0,45.0,1.4,18.0,VANDY,114.0,59.0,.337,175.0,.392,291.0,66.0,.825,80.0,32.0,928.0,29.0,Aaron Nesmith,34.0,98.0,353.0,11.0,2018-19,23.0,51.0,177.0,5.5
2020,14,BOS,Aaron Nesmith,Vanderbilt,2.0,98.0,1243.0,414.0,SEC,1,20.0,13.0,0.9,12.0,VANDY,105.0,60.0,.522,115.0,.512,205.0,52.0,.825,63.0,14.0,500.0,35.7,Aaron Nesmith,11.0,39.0,322.0,23.0,2019-20,20.0,24.0,68.0,4.9
2020,15,ORL,Cole Anthony,UNC,2.0,112.0,3332.0,1667.0,,0,19.0,88.0,4.0,6.0,UNC,131.0,49.0,.348,141.0,.380,345.0,96.0,.750,128.0,22.0,768.0,34.9,Cole Anthony,10.0,64.0,407.0,18.5,2019-20,29.0,77.0,125.0,5.7
2020,16,POR,Isaiah Stewart,Washington,2.0,139.0,3271.0,1126.0,PAC-12,1,18.0,27.0,0.8,66.0,WASHINGTON,192.0,5.0,.250,20.0,.570,337.0,154.0,.774,199.0,32.0,1031.0,32.2,Isaiah Stewart,88.0,84.0,543.0,17.0,2019-20,17.0,71.0,281.0,8.8
2020,18,DAL,Josh Green,Arizona,2.0,106.0,1484.0,420.0,PAC-12,1,19.0,78.0,2.6,13.0,ARIZONA,122.0,30.0,.361,83.0,.424,288.0,85.0,.780,109.0,30.0,926.0,30.9,Josh Green,39.0,73.0,359.0,12.0,2019-20,46.0,49.0,137.0,4.6
2020,19,BRK,Saddiq Bey,Villanova,2.0,152.0,4613.0,2178.0,Big East,1,19.0,46.0,1.3,12.0,VILLANOVA,109.0,49.0,.374,131.0,.458,238.0,29.0,.644,45.0,36.0,1064.0,29.6,Saddiq Bey,74.0,78.0,296.0,8.2,2018-19,31.0,28.0,183.0,5.1
2020,19,BRK,Saddiq Bey,Villanova,2.0,152.0,4613.0,2178.0,Big East,1,20.0,74.0,2.4,12.0,VILLANOVA,175.0,79.0,.451,175.0,.477,367.0,70.0,.769,91.0,31.0,1051.0,33.9,Saddiq Bey,40.0,77.0,499.0,16.1,2019-20,24.0,46.0,147.0,4.7
2020,20,MIA,Precious Achiuwa,Memphis,2.0,134.0,2462.0,968.0,,0,20.0,30.0,1.0,58.0,MEMPHIS,182.0,13.0,.325,40.0,.493,369.0,112.0,.599,187.0,31.0,943.0,30.4,Precious Achiuwa,93.0,73.0,489.0,15.8,2019-20,34.0,87.0,334.0,10.8
2020,21,PHI,Tyrese Maxey,Kentucky,2.0,136.0,3585.0,1799.0,SEC,1,19.0,99.0,3.2,12.0,KENTUCKY,150.0,33.0,.292,113.0,.427,351.0,100.0,.833,120.0,31.0,1069.0,34.5,Tyrese Maxey,12.0,74.0,433.0,14.0,2019-20,27.0,67.0,133.0,4.3
2020,22,DEN,Zeke Nnaji,Arizona,2.0,83.0,1095.0,406.0,PAC-12,1,19.0,27.0,0.8,28.0,ARIZONA,179.0,5.0,.294,17.0,.570,314.0,152.0,.760,200.0,32.0,981.0,30.7,Zeke Nnaji,99.0,76.0,515.0,16.1,2019-20,23.0,70.0,276.0,8.6
2020,25,OKC,Immanuel Quickley,Kentucky,2.0,142.0,3045.0,1613.0,SEC,1,19.0,44.0,1.2,1.0,KENTUCKY,55.0,30.0,.345,87.0,.372,148.0,53.0,.828,64.0,37.0,683.0,18.5,Immanuel Quickley,2.0,44.0,193.0,5.2,2018-19,16.0,33.0,65.0,1.8
2020,25,OKC,Immanuel Quickley,Kentucky,2.0,142.0,3045.0,1613.0,SEC,1,20.0,56.0,1.9,4.0,KENTUCKY,138.0,62.0,.428,145.0,.417,331.0,144.0,.923,156.0,30.0,989.0,33.0,Immanuel Quickley,16.0,70.0,482.0,16.1,2019-20,27.0,48.0,126.0,4.2
2020,26,BOS,Payton Pritchard,Oregon,2.0,137.0,2269.0,952.0,PAC-12,1,19.0,141.0,3.6,3.0,OREGON,96.0,50.0,.350,143.0,.393,244.0,46.0,.730,63.0,39.0,1105.0,28.3,Payton Pritchard,23.0,88.0,288.0,7.4,2016-17,45.0,56.0,131.0,3.4
2020,26,BOS,Payton Pritchard,Oregon,2.0,137.0,2269.0,952.0,PAC-12,1,20.0,171.0,4.8,0.0,OREGON,178.0,85.0,.413,206.0,.447,398.0,82.0,.774,106.0,36.0,1265.0,35.1,Payton Pritchard,18.0,88.0,523.0,14.5,2017-18,51.0,76.0,138.0,3.8
2020,26,BOS,Payton Pritchard,Oregon,2.0,137.0,2269.0,952.0,PAC-12,1,21.0,175.0,4.6,3.0,OREGON,167.0,65.0,.328,198.0,.418,400.0,93.0,.838,111.0,38.0,1349.0,35.5,Payton Pritchard,33.0,83.0,492.0,12.9,2018-19,68.0,75.0,147.0,3.9
2020,26,BOS,Payton Pritchard,Oregon,2.0,137.0,2269.0,952.0,PAC-12,1,22.0,172.0,5.5,1.0,OREGON,216.0,88.0,.415,212.0,.468,462.0,115.0,.821,140.0,31.0,1135.0,36.6,Payton Pritchard,21.0,62.0,635.0,20.5,2019-20,47.0,85.0,134.0,4.3
2020,27,UTA,Udoka Azubuike,Kansas,2.0,32.0,252.0,96.0,Big 12,1,17.0,2.0,0.2,18.0,KANSAS,22.0,0.0,0,0.0,.629,35.0,11.0,.379,29.0,11.0,142.0,12.9,Udoka Azubuike,13.0,31.0,55.0,5.0,2016-17,2.0,15.0,48.0,4.4
2020,27,UTA,Udoka Azubuike,Kansas,2.0,32.0,252.0,96.0,Big 12,1,18.0,24.0,0.7,60.0,KANSAS,211.0,0.0,0,0.0,.770,274.0,45.0,.413,109.0,36.0,848.0,23.6,Udoka Azubuike,87.0,108.0,467.0,13.0,2017-18,20.0,63.0,252.0,7.0
2020,27,UTA,Udoka Azubuike,Kansas,2.0,32.0,252.0,96.0,Big 12,1,19.0,5.0,0.6,14.0,KANSAS,55.0,0.0,0,0.0,.705,78.0,11.0,.344,32.0,9.0,184.0,20.4,Udoka Azubuike,20.0,26.0,121.0,13.4,2018-19,4.0,18.0,61.0,6.8
2020,27,UTA,Udoka Azubuike,Kansas,2.0,32.0,252.0,96.0,Big 12,1,20.0,29.0,0.9,80.0,KANSAS,181.0,0.0,0,0.0,.748,242.0,64.0,.441,145.0,31.0,859.0,27.7,Udoka Azubuike,107.0,75.0,426.0,13.7,2019-20,15.0,76.0,324.0,10.5
2020,28,LAL,Jaden McDaniels,Washington,2.0,133.0,3314.0,1074.0,PAC-12,1,19.0,65.0,2.1,43.0,WASHINGTON,136.0,43.0,.339,127.0,.405,336.0,87.0,.763,114.0,31.0,963.0,31.1,Jaden McDaniels,34.0,103.0,402.0,13.0,2019-20,24.0,100.0,180.0,5.8
2020,29,TOR,Malachi Flynn,San Diego State,2.0,91.0,1465.0,542.0,,0,18.0,91.0,2.9,1.0,WASHST,104.0,58.0,.387,150.0,.395,263.0,36.0,.735,49.0,31.0,1027.0,33.1,Malachi Flynn,8.0,59.0,302.0,9.7,2016-17,21.0,65.0,91.0,2.9
2020,29,TOR,Malachi Flynn,San Diego State,2.0,91.0,1465.0,542.0,,0,19.0,132.0,4.3,2.0,WASHST,162.0,77.0,.338,228.0,.413,392.0,88.0,.846,104.0,31.0,1035.0,33.4,Malachi Flynn,22.0,56.0,489.0,15.8,2017-18,49.0,66.0,106.0,3.4
2020,29,TOR,Malachi Flynn,San Diego State,2.0,91.0,1465.0,542.0,,0,21.0,162.0,5.1,3.0,SANDIEGOST,184.0,76.0,.373,204.0,.441,417.0,120.0,.857,140.0,32.0,1070.0,33.4,Malachi Flynn,20.0,56.0,564.0,17.6,2019-20,56.0,57.0,143.0,4.5
2020,30,BOS,Desmond Bane,TCU,2.0,144.0,3785.0,2009.0,Big 12,1,18.0,38.0,1.0,9.0,TXCHRIST,102.0,30.0,.380,79.0,.515,198.0,43.0,.768,56.0,39.0,807.0,20.7,Desmond Bane,27.0,74.0,277.0,7.1,2016-17,12.0,39.0,113.0,2.9
2020,30,BOS,Desmond Bane,TCU,2.0,144.0,3785.0,2009.0,Big 12,1,19.0,82.0,2.5,8.0,TXCHRIST,145.0,59.0,.461,128.0,.539,269.0,64.0,.780,82.0,33.0,1005.0,30.5,Desmond Bane,15.0,76.0,413.0,12.5,2017-18,31.0,58.0,134.0,4.1
2020,30,BOS,Desmond Bane,TCU,2.0,144.0,3785.0,2009.0,Big 12,1,20.0,89.0,2.4,20.0,TXCHRIST,215.0,68.0,.425,160.0,.502,428.0,65.0,.867,75.0,37.0,1315.0,35.5,Desmond Bane,49.0,86.0,563.0,15.2,2018-19,42.0,49.0,211.0,5.7
2020,30,BOS,Desmond Bane,TCU,2.0,144.0,3785.0,2009.0,Big 12,1,21.0,124.0,3.9,17.0,TXCHRIST,197.0,92.0,.442,208.0,.452,436.0,45.0,.789,57.0,32.0,1152.0,36.0,Desmond Bane,46.0,70.0,531.0,16.6,2019-20,47.0,74.0,203.0,6.3
2020,31,DAL,Tyrell Terry,Stanford,2.0,13.0,59.0,13.0,PAC-12,1,19.0,99.0,3.2,2.0,STANFORD,147.0,62.0,.408,152.0,.441,333.0,98.0,.891,110.0,31.0,1010.0,32.6,Tyrell Terry,11.0,64.0,454.0,14.6,2019-20,43.0,82.0,139.0,4.5
2020,32,CHO,Vernon Carey Jr.,Duke,2.0,26.0,159.0,66.0,ACC,1,18.0,30.0,1.0,49.0,DUKE,199.0,8.0,.381,21.0,.577,345.0,146.0,.670,218.0,31.0,772.0,24.9,Vernon Carey Jr.,83.0,85.0,552.0,17.8,2019-20,22.0,63.0,272.0,8.8
2020,33,MIN,Daniel Oturu,Minnesota,2.0,33.0,188.0,63.0,Big Ten,1,19.0,19.0,0.5,46.0,MINNESOTA,152.0,1.0,.500,2.0,.551,276.0,72.0,.615,117.0,35.0,834.0,23.8,Daniel Oturu,88.0,95.0,377.0,10.8,2018-19,16.0,53.0,246.0,7.0
2020,33,MIN,Daniel Oturu,Minnesota,2.0,33.0,188.0,63.0,Big Ten,1,20.0,34.0,1.1,76.0,MINNESOTA,238.0,19.0,.365,52.0,.563,423.0,128.0,.707,181.0,31.0,1050.0,33.9,Daniel Oturu,116.0,83.0,623.0,20.1,2019-20,17.0,88.0,349.0,11.3
2020,35,SAC,Xavier Tillman Sr.,Michigan State,2.0,112.0,1786.0,642.0,Big Ten,1,19.0,10.0,0.3,23.0,MICHIGANST,39.0,0.0,0,0.0,.650,60.0,21.0,.656,32.0,35.0,305.0,8.7,Xavier Tillman Sr.,35.0,35.0,99.0,2.8,2017-18,9.0,16.0,92.0,2.6
2020,35,SAC,Xavier Tillman Sr.,Michigan State,2.0,112.0,1786.0,642.0,Big Ten,1,20.0,64.0,1.6,65.0,MICHIGANST,144.0,8.0,.296,27.0,.605,238.0,93.0,.732,127.0,39.0,935.0,24.0,Xavier Tillman Sr.,96.0,110.0,389.0,10.0,2018-19,37.0,58.0,284.0,7.3
2020,35,SAC,Xavier Tillman Sr.,Michigan State,2.0,112.0,1786.0,642.0,Big Ten,1,21.0,93.0,3.0,65.0,MICHIGANST,165.0,13.0,.260,50.0,.550,300.0,82.0,.667,123.0,31.0,995.0,32.1,Xavier Tillman Sr.,83.0,81.0,425.0,13.7,2019-20,37.0,61.0,320.0,10.3
2020,36,PHI,Tyler Bey,Colorado,1.0,18.0,71.0,18.0,PAC-12,1,19.0,16.0,0.5,22.0,COLORADO,73.0,0.0,.000,6.0,.503,145.0,50.0,.685,73.0,32.0,629.0,19.7,Tyler Bey,48.0,84.0,196.0,6.1,2017-18,20.0,38.0,164.0,5.1
2020,36,PHI,Tyler Bey,Colorado,1.0,18.0,71.0,18.0,PAC-12,1,20.0,23.0,0.6,44.0,COLORADO,184.0,5.0,.227,22.0,.541,340.0,115.0,.782,147.0,36.0,948.0,26.3,Tyler Bey,77.0,83.0,488.0,13.6,2018-19,30.0,71.0,355.0,9.9
2020,36,PHI,Tyler Bey,Colorado,1.0,18.0,71.0,18.0,PAC-12,1,21.0,46.0,1.5,36.0,COLORADO,140.0,13.0,.419,31.0,.530,264.0,136.0,.743,183.0,31.0,898.0,29.0,Tyler Bey,62.0,59.0,429.0,13.8,2019-20,48.0,75.0,280.0,9.0
2020,38,UTA,Saben Lee,Vanderbilt,2.0,85.0,1385.0,475.0,SEC,1,18.0,99.0,3.1,5.0,VANDY,115.0,23.0,.307,75.0,.462,249.0,85.0,.726,117.0,32.0,857.0,26.8,Saben Lee,22.0,78.0,338.0,10.6,2017-18,39.0,71.0,95.0,3.0
2020,38,UTA,Saben Lee,Vanderbilt,2.0,85.0,1385.0,475.0,SEC,1,19.0,122.0,3.8,5.0,VANDY,125.0,25.0,.362,69.0,.460,272.0,131.0,.675,194.0,32.0,1042.0,32.6,Saben Lee,14.0,62.0,406.0,12.7,2018-19,33.0,88.0,107.0,3.3
2020,38,UTA,Saben Lee,Vanderbilt,2.0,85.0,1385.0,475.0,SEC,1,20.0,134.0,4.2,9.0,VANDY,200.0,39.0,.322,121.0,.483,414.0,155.0,.752,206.0,32.0,1052.0,32.9,Saben Lee,18.0,57.0,594.0,18.6,2019-20,49.0,99.0,113.0,3.5
2020,39,NOP,Elijah Hughes,Syracuse,2.0,54.0,498.0,157.0,ACC,1,18.0,32.0,1.3,11.0,ECAROLINA,58.0,24.0,.273,88.0,.349,166.0,54.0,.684,79.0,25.0,512.0,20.5,Elijah Hughes,11.0,46.0,194.0,7.8,2016-17,14.0,24.0,58.0,2.3
2020,39,NOP,Elijah Hughes,Syracuse,2.0,54.0,498.0,157.0,ACC,1,20.0,50.0,1.5,27.0,SYRACUSE,155.0,87.0,.369,236.0,.420,369.0,69.0,.742,93.0,34.0,1111.0,32.7,Elijah Hughes,23.0,72.0,466.0,13.7,2018-19,42.0,63.0,147.0,4.3
2020,39,NOP,Elijah Hughes,Syracuse,2.0,54.0,498.0,157.0,ACC,1,21.0,109.0,3.4,26.0,SYRACUSE,198.0,78.0,.342,228.0,.427,464.0,135.0,.813,166.0,32.0,1175.0,36.7,Elijah Hughes,14.0,58.0,609.0,19.0,2019-20,37.0,73.0,158.0,4.9
